,offer date,IPO name,cusip,SPAC IPO ,datadate,scf,src,apdedate,fdate,pdate,acchg,acominc,acox,am,ano,ao,aoloch,aox,ap,at,caps,capx,ch,che,cogs,cshi,csho,cstk,dd,dlc,dn,do,dt,ebit,epspi,fca,gdwl,gp,ib,intan,invt,lct,lt,ni,niadj,np,pi,pnrsho,ppegt,ppent,re,revt,sale,seq,teq,tstk,txt,wcap,naicsh,mkvalt
1184,12/14/2006,Cal Dive International,12802T101,0,2006-12-31,7.0,5.0,2006-12-31,2007-03-26,2007-02-27,0.0,0.0,18.475,0.0,,23.622,-24.109,23.622,39.81,452.153,154.898,38.086,22.655,22.655,262.872,84.298,84.298,0.843,0.0,0.0,0.0,0.0,212.028,185.099,1.43,,26.666,247.045,119.414,26.666,0.0,58.814,294.392,119.414,119.414,0.0,185.124,0.0,293.929,222.247,2.02,509.917,509.917,157.761,,0.0,65.71,109.933,213112.0,1057.9399
1185,12/14/2006,Genesis Lease,37183T107,0,2006-12-31,7.0,5.0,2006-12-31,2007-05-29,,0.0,3.375,0.0,0.0,,67.517,-9.712,49.059,2.787,1316.058,474.202,194.272,26.855,27.437,2.327,31.342,31.342,0.031,0.0,0.0,810.0,0.0,810.0,92.15,0.8,,0.0,150.86,28.757,0.0,0.0,14.574,839.383,28.757,28.757,0.0,46.124,0.0,1420.614,1219.738,2.442,153.187,153.187,476.675,,0.0,17.367,,532411.0,
1186,12/14/2006,NewStar Financial,65251F105,0,2006-12-31,7.0,5.0,2006-12-31,2007-05-29,2007-02-22,0.0,-2.291,0.0,0.0,,47.366,21.7,35.752,4.315,1915.192,463.925,0.284,103.269,143.443,86.817,36.258,36.258,0.363,0.0,47.535,774.225,0.0,1400.135,36.778,-1.65,,0.0,36.778,-27.181,0.0,62.62,,1491.777,-27.181,-27.181,34.535,-29.558,0.0,1.51,0.961,-40.873,123.595,123.595,423.415,423.415,0.0,-2.377,,522220.0,
1187,12/14/2006,Obagi Medical Products,67423R108,0,2006-12-31,7.0,5.0,2006-12-31,2007-04-22,,0.0,-0.046,3.895,0.941,,4.361,1.891,3.107,5.512,52.961,39.086,1.818,11.298,11.298,11.558,21.805,21.802,0.022,0.0,2.729,0.0,0.0,25.781,17.747,0.28,,4.629,66.438,6.116,10.937,6.266,11.991,35.043,6.116,6.116,0.0,9.574,0.0,7.153,3.749,-21.19,77.996,77.996,17.918,17.918,0.0,3.458,21.923,325412.0,224.7786
1188,12/14/2006,Teekay Offshore Partners L.P.,Y8565J101,0,2006-12-31,7.0,5.0,2006-12-31,2007-07-10,,0.0,5.3,7.732,12.1,,38.198,41.632,38.198,7.366,2041.321,,31.079,113.986,113.986,453.895,19.6,19.6,,0.0,17.656,0.0,0.0,1303.352,88.381,-1.67,-66.705,127.113,254.797,-32.715,193.538,0.0,84.96,1474.402,-32.715,-32.715,0.0,-23.614,0.0,2106.836,1524.842,,708.692,708.692,138.942,138.942,,2.771,107.765,483111.0,516.656
1189,12/14/2006,WSB Financial Group,92933E108,0,2006-12-31,7.0,8.0,2006-12-31,2007-05-03,,,-0.032,,,,4.024,-0.852,,315.022,386.754,48.09,2.441,9.048,26.198,13.308,5.546,5.546,5.546,,0.0,,0.0,,9.324,1.35,0.0,0.0,19.706,3.885,0.0,11.007,,325.097,3.885,3.885,0.0,5.852,0.0,,7.846,8.021,33.014,33.014,61.657,,0.0,1.967,,522110.0,106.4832
1190,12/15/2006,Affymax,00826A109,0,2006-12-31,7.0,5.0,2006-12-31,2007-05-26,,0.0,-0.044,5.09,0.0,,1.217,117.582,1.217,9.113,249.988,285.677,1.452,147.541,225.343,69.232,14.878,14.878,0.015,0.0,0.293,0.0,0.0,0.433,-58.21,-3.25,,0.0,-57.506,-48.288,0.0,0.0,11.972,133.089,-48.288,-48.288,0.0,-48.288,0.0,6.732,2.014,-168.793,11.726,11.726,116.899,116.899,0.0,0.0,228.652,325414.0,506.4471
1191,12/15/2006,Altra Holdings,02208R106,0,2006-12-31,7.0,5.0,2006-12-31,2007-05-25,,0.0,-3.064,14.315,3.79,,7.805,-1.545,2.405,34.053,409.368,76.907,9.408,42.527,42.527,322.225,21.468,21.468,0.021,0.0,0.573,227.58,0.0,229.128,37.235,0.5,,65.397,140.06,8.941,125.059,75.769,71.926,329.952,8.941,8.941,0.0,14.738,0.0,101.314,82.387,2.488,462.285,462.285,79.416,79.416,0.0,5.797,122.191,333613.0,301.6254
1192,12/15/2006,Isilon Systems,46432L104,0,2006-12-31,7.0,8.0,2006-12-31,2007-04-09,2007-02-07,0.0,-0.083,1.939,0.0,,0.0,11.345,0.0,6.777,136.971,185.947,5.34,99.899,99.899,25.162,61.519,61.519,0.001,0.0,0.0,0.0,0.0,0.0,-15.377,-0.42,,0.0,37.117,-25.438,0.0,3.587,20.72,26.214,-25.438,-25.438,0.0,-25.329,0.0,15.458,7.158,-75.191,62.279,62.279,110.757,,0.0,0.109,109.093,334112.0,1683.775
1193,12/15/2006,U.S. BioEnergy,90342V109,0,2006-12-31,7.0,5.0,2006-12-31,2007-05-20,,0.0,0.0,7.144,,,6.744,-9.576,4.611,60.433,733.79,467.552,206.01,170.099,170.099,71.88,67.969,67.969,0.679,3.491,9.946,144.768,0.0,148.259,23.879,0.41,,65.489,52.655,20.432,66.53,28.42,82.185,249.412,20.432,20.432,1.815,29.709,0.0,415.302,408.814,16.147,124.535,124.535,484.378,,0.0,9.668,168.008,325193.0,1155.473
1194,12/19/2006,Melco PBL Entertainment,585464100,0,2006-12-31,7.0,8.0,2006-12-31,2007-05-15,,0.0,0.74,1.79,27.906,,18.595,14.067,17.495,2.509,2279.92,1955.383,22.743,583.996,583.996,18.821,393.644,393.644,11.809,0.0,0.006,0.0,0.0,115.663,-50.013,-0.19,0.055,81.915,17.28,-73.479,1394.892,0.196,207.613,389.554,-73.479,-73.479,0.0,-80.379,0.0,292.878,279.885,-76.826,36.101,36.101,1890.366,1890.366,0.0,-1.885,378.935,721120.0,
1195,12/19/2006,Trina Solar Limited,89628E104,0,2006-12-31,7.0,5.0,2006-12-31,2007-08-09,2007-02-15,0.0,1.84,0.966,0.035,,0.152,-33.819,0.152,9.147,251.745,139.671,41.372,93.38,98.384,83.062,21.215,21.215,0.021,0.0,71.409,0.0,-0.753,5.122,16.921,1.2,,0.0,31.438,13.174,2.373,32.23,88.068,94.591,12.421,12.421,71.409,14.962,0.0,53.137,51.419,17.462,114.5,114.5,157.154,,0.0,1.788,109.733,334413.0,
1196,12/20/2006,Artes Medical,04301Q100,0,2006-12-31,7.0,5.0,2006-12-31,,,0.0,0.0,0.102,,,0.339,0.172,0.239,2.218,60.613,122.572,1.623,46.258,46.258,0.0,16.361,16.361,0.016,0.0,6.295,3.341,0.0,4.657,-25.383,-1.68,,0.0,0.0,-26.323,3.578,4.761,12.019,17.427,-26.323,-26.323,5.0,-26.799,0.0,7.137,5.271,-79.402,0.0,0.0,43.186,,0.0,-0.476,39.406,325414.0,136.6144
1197,12/21/2006,Blackrock Preferred and Equity,092508100,0,2006-12-31,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,12/21/2006,Universal Power Group,913788105,0,2006-12-31,7.0,5.0,2006-12-31,,,0.0,0.0,1.658,0.0,,0.033,-0.328,0.033,11.529,48.119,15.262,0.094,13.036,13.036,79.272,5.0,5.0,0.05,0.0,14.593,5.85,0.0,5.876,1.355,0.06,,0.0,13.312,0.288,0.0,22.572,26.678,32.807,0.288,0.288,14.574,0.561,0.0,1.225,0.437,0.0,92.584,92.584,15.312,15.312,0.0,0.273,20.971,423610.0,35.5
1199,01/22/2007,AeroVironment Inc,008073108,0,2007-04-30,7.0,5.0,2007-04-30,2007-09-12,,0.0,0.0,3.234,0.0,,0.88,-5.07,0.88,16.024,168.177,83.611,3.038,20.92,109.634,102.342,18.876,18.876,0.002,0.0,0.0,0.0,0.0,0.0,28.292,1.14,,0.0,71.379,20.718,0.0,14.015,31.213,31.754,20.718,20.718,0.0,32.202,0.0,17.546,6.229,52.81,173.721,173.721,136.423,136.423,0.0,11.484,129.855,336411.0,403.9464
1200,01/30/2007,Animal Health International,03525N109,0,2007-06-30,7.0,5.0,2007-06-30,2007-10-01,2007-09-18,0.0,0.331,4.127,3.375,,5.104,3.487,5.104,81.976,330.034,128.367,3.567,7.751,7.751,508.331,24.33,24.33,0.243,0.0,1.363,44.663,0.0,118.886,29.716,0.21,,78.598,121.203,5.228,137.085,80.848,98.983,243.919,5.228,5.228,0.0,9.185,0.0,22.211,17.253,-42.495,629.534,629.534,86.115,,0.0,3.957,71.208,424210.0,352.5417
1201,01/30/2007,Duncan Energy Partners LP,265026104,0,2007-12-31,7.0,8.0,2007-12-31,2008-04-07,,0.0,-3.593,,,,0.273,-1.57,0.273,17.367,982.406,,182.976,2.199,2.199,781.774,20.302,20.302,,,0.0,,0.0,,53.006,1.27,,,81.944,24.267,6.733,8.51,105.48,309.417,24.267,24.267,0.0,44.547,0.0,1049.952,877.51,,863.718,863.718,316.775,,,0.307,-11.08,,443.1927
1202,01/30/2007,Employers Holdings Inc,292218104,0,2007-12-31,7.0,8.0,2007-12-31,2008-04-28,2008-02-29,0.0,46.52,0.0,0.0,,183.814,-69.273,168.913,20.682,3191.228,302.862,4.964,149.703,222.399,271.731,53.528,49.617,0.535,0.0,0.0,0.0,0.0,0.0,151.786,2.32,0.0,0.0,158.192,120.283,0.0,0.0,,2811.775,120.283,120.283,0.0,150.886,0.0,33.521,14.133,151.056,429.923,429.923,379.453,379.453,75.0,30.603,,524126.0,
1203,01/30/2007,HFF,40418F108,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-06,,0.0,0.0,4.38,,,132.337,7.165,132.011,1.946,240.476,25.353,4.315,43.739,44.109,182.54,16.445,16.445,0.164,0.0,41.078,0.0,0.0,0.189,49.66,0.91,,3.712,73.126,14.42,9.155,0.0,58.457,180.648,14.42,14.42,41.0,54.042,0.0,12.636,6.789,12.527,255.666,255.666,38.044,38.044,0.0,9.874,33.738,522310.0,
1204,01/31/2007,Xtent Inc,984141101,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-12,,0.0,0.036,0.905,0.0,,0.149,-0.29,0.149,1.96,62.415,151.132,2.185,13.366,57.76,0.0,23.015,23.015,0.023,0.0,0.0,0.0,0.0,0.0,-42.157,-1.87,,0.0,0.0,-38.794,0.0,0.0,4.084,4.084,-38.794,-38.794,0.0,-38.794,0.0,6.149,3.601,-92.824,0.0,0.0,58.331,,0.0,0.0,54.581,339113.0,226.4676
1205,02/01/2007,Molecular Insight Pharm Inc,60852M104,0,2007-12-31,7.0,5.0,2007-12-31,2008-06-02,2008-04-01,0.0,0.046,1.482,0.0,,7.167,7.924,0.0,3.986,176.702,173.414,4.905,62.115,119.203,57.683,24.953,24.953,0.249,133.133,0.0,0.0,0.0,133.133,-57.674,-2.41,,0.0,-56.952,-59.825,0.0,0.0,15.013,148.146,-59.825,-59.825,0.0,-59.825,0.0,6.192,4.733,-145.107,0.731,0.731,28.556,,0.0,0.0,105.996,325414.0,226.0742
1206,02/06/2007,3SBio Inc,88575Y105,0,2007-12-31,7.0,5.0,2007-12-31,2008-07-25,,0.0,-6.627,1.016,0.0,,2.362,-2.672,1.094,0.232,133.451,125.782,1.603,111.182,111.182,1.967,21.728,21.728,0.017,0.0,0.0,0.0,0.0,0.0,6.755,0.56,,0.0,22.733,11.174,0.0,0.943,3.394,3.993,11.174,11.174,0.0,11.653,0.0,14.467,6.781,3.584,24.7,24.7,129.383,,0.0,0.469,118.755,,
1207,02/06/2007,Synta Pharmaceuticals Corp,87162T206,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-01,,0.0,0.0,1.337,0.0,,0.076,78.239,0.076,2.488,122.649,324.946,2.35,115.577,115.66,63.608,33.876,33.876,0.003,0.0,2.406,0.0,0.0,5.221,-66.216,-1.88,,0.0,-62.865,-63.495,0.0,0.0,20.772,97.753,-63.495,-63.495,0.0,-63.495,0.0,17.1,5.576,-300.053,0.743,0.743,24.896,,0.0,0.0,96.225,325412.0,226.9692
1208,02/07/2007,Accuray Inc,004397105,0,2007-06-30,7.0,5.0,2007-06-30,2007-09-11,,0.838,0.01,38.646,0.262,,31.928,-4.822,1.406,14.147,332.109,251.637,7.23,204.83,204.83,54.151,53.799,53.799,0.053,0.0,0.0,0.0,0.0,0.0,-8.54,-0.11,-0.131,4.495,86.301,-6.454,5.679,16.984,122.043,206.666,-5.616,-5.616,0.0,-5.01,0.0,36.661,23.937,-126.247,140.452,140.452,125.443,125.443,0.0,1.444,148.522,334510.0,1193.2618
1209,02/07/2007,Mellanox Technologies Ltd,M51363113,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-31,2008-01-31,0.0,0.054,12.395,0.067,,3.396,7.655,3.396,6.703,202.4,210.618,3.96,100.65,153.59,19.258,31.04,31.04,0.128,0.0,1.56,0.0,0.0,3.169,19.082,1.28,-0.283,0.0,64.82,35.588,0.395,5.396,19.545,25.283,35.588,35.588,0.0,25.058,0.0,25.842,8.449,-33.629,84.078,84.078,177.117,177.117,0.0,-10.53,170.615,334413.0,565.5488
1210,02/08/2007,Targa Resources Partners LP,87611X105,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-30,,0.0,-75.236,8.964,0.124,,11.903,-0.273,5.315,5.693,1479.972,,41.088,50.994,50.994,1457.386,46.164,46.164,,0.0,0.0,0.0,0.0,626.3,113.058,0.81,,0.0,204.083,40.25,,1.624,192.532,865.766,40.25,28.066,0.0,41.729,0.0,1433.955,1259.594,,1661.469,1661.469,614.206,614.206,,1.479,15.943,486210.0,1367.3777
1211,02/09/2007,Optimer Pharmaceuticals Inc,68401H104,0,2007-12-31,7.0,5.0,2007-12-31,2008-06-06,,0.0,-0.008,0.873,0.0,,0.306,0.685,0.306,2.602,60.785,150.681,0.246,3.192,58.806,28.682,27.904,27.858,0.028,0.0,0.0,0.0,0.0,0.0,-28.201,-2.12,,0.0,-27.915,-46.139,0.0,0.0,7.6,7.882,-46.139,-46.139,0.0,-46.139,0.0,4.889,0.705,-97.706,0.767,0.767,52.903,,0.1,0.0,52.174,325412.0,195.006
1212,02/14/2007,OpNext Inc,68375V105,0,2007-03-31,7.0,8.0,2007-03-31,2007-07-23,2007-05-22,0.0,-5.137,3.221,0.0,,0.214,15.814,0.214,41.585,367.849,577.257,3.142,199.786,199.786,138.448,64.549,64.549,0.645,0.0,4.135,0.0,0.0,15.993,-1.74,0.01,-0.838,5.698,84.411,0.696,5.698,62.56,59.921,77.192,0.696,0.696,0.0,0.696,0.0,189.201,42.396,-287.245,222.859,222.859,290.657,,0.0,0.0,259.62,334413.0,954.6797
1213,02/21/2007,Highland Distressed Opp. Fund,430067108,0,2008-12-31,,,,,,,,,,,,,,,,,,,,,,17.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,02/22/2007,Eaton Vance Tax-Managed Global,27829F108,0,2007-10-31,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,03/08/2007,Sourcefire Inc,83616T108,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-03,2008-02-29,0.0,0.0,2.651,0.042,,1.815,5.302,1.815,5.93,141.678,153.693,3.131,33.071,102.887,12.854,24.642,24.642,0.024,0.0,0.0,0.0,0.0,0.0,-7.034,-0.24,,0.0,43.005,-5.621,0.592,4.863,29.788,32.484,-5.621,-5.621,0.0,-5.377,0.0,9.125,4.041,-44.523,55.859,55.859,109.194,,0.0,0.244,101.302,541512.0,205.5143
1216,03/14/2007,Bigband Networks Inc,089750509,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-14,2008-02-08,0.0,0.248,4.012,0.572,,5.545,12.677,5.545,13.811,218.586,247.936,12.32,55.162,154.52,74.515,61.907,61.907,0.062,0.0,0.0,0.0,0.0,0.0,-16.108,-0.43,,1.656,101.995,-25.367,2.39,6.832,83.923,107.0,-25.367,-25.367,0.0,-24.142,0.0,47.836,17.432,-136.412,176.51,176.51,111.586,,0.0,1.225,109.296,541512.0,318.202
1217,03/15/2007,Tongjitang Chinese Medicines,89025E103,0,2007-12-31,7.0,5.0,2007-12-31,2008-10-21,2008-03-12,0.0,-5.893,0.285,0.675,,1.856,-2.189,1.81,2.469,204.817,119.401,1.864,109.363,109.746,25.881,33.837,33.837,0.147,0.0,12.215,0.0,0.0,22.208,16.585,0.7,,0.0,56.015,23.468,14.909,10.445,23.29,35.21,23.468,23.468,0.151,23.626,0.0,29.276,21.365,49.972,81.896,81.896,169.52,,0.0,0.165,143.397,325412.0,
1218,03/20/2007,Cheniere Energy Partners LP,16411Q101,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-10,,0.0,0.0,1.709,,,578.772,2.546,548.877,0.063,1904.978,,430.405,0.013,191.192,0.0,161.8,161.8,,0.0,0.0,2032.645,0.0,2032.645,-12.516,-0.23,,0.0,0.0,-48.952,,0.0,53.42,2132.495,-48.952,-48.952,0.0,-48.952,0.0,1127.557,1127.289,,0.0,0.0,-227.517,-227.517,0.0,0.0,145.497,424710.0,2598.508
1219,03/27/2007,Blackrock Global Eq Inc Trust,09255D104,0,2007-10-31,,,,,,,,,,,,,,,,,,,,,,44.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,03/27/2007,First Trust Strategic High III,33735C106,0,2008-01-31,,,,,,,,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,03/27/2007,eTelecare Global Solutions,29759R102,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-14,2008-02-22,0.0,2.05,8.596,1.437,,4.512,-0.138,4.512,6.672,166.559,100.702,34.284,35.129,35.129,185.715,28.979,28.979,1.129,0.0,0.145,0.0,0.0,0.145,22.616,0.8,-0.843,14.425,74.227,23.056,15.564,0.0,28.752,33.52,23.056,23.056,0.0,21.264,0.0,92.553,55.666,31.208,259.942,259.942,133.039,,0.0,-1.792,62.065,518210.0,
1222,03/28/2007,GSI Technology Inc,36241U106,0,2007-03-31,7.0,5.0,2007-03-31,2007-07-19,,0.0,0.0,1.084,0.0,,0.995,-0.556,0.995,4.864,49.91,7.542,2.033,4.275,9.275,35.206,6.343,6.343,0.006,0.0,0.0,0.0,0.0,0.0,10.957,0.27,,0.0,22.953,7.434,0.0,24.209,11.171,11.171,7.434,7.434,0.0,11.685,0.0,10.945,4.745,22.184,58.159,58.159,38.739,38.739,0.0,4.251,32.999,334413.0,33.3008
1223,03/28/2007,Nuveen Core Equity Alpha Fund,67090X107,0,2007-12-31,,,,,,,,,,,,,,,,,,,,,,16.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,03/28/2007,SenoRx Inc,81724W104,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-28,2008-02-20,0.0,0.0,0.544,0.0,,0.425,0.118,0.425,2.58,42.062,109.815,0.55,17.185,27.949,13.724,17.202,17.202,0.017,0.0,2.093,0.953,0.0,2.12,-9.576,-0.58,,0.0,21.312,-9.933,0.0,6.652,7.672,7.699,-9.933,-9.933,0.0,-9.933,0.0,3.977,1.071,-75.469,35.036,35.036,34.363,,0.0,0.0,32.894,334510.0,147.9372
1225,04/12/2007,Comverge Inc,205859101,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-07,,0.0,0.031,4.1,0.973,,1.219,1.773,1.219,4.571,203.145,211.403,5.229,39.755,75.08,24.749,20.893,20.893,0.021,0.0,0.0,0.0,0.0,26.337,-7.529,-0.36,0.002,74.369,30.413,-6.604,93.197,2.988,20.018,50.514,-6.604,-6.604,0.0,-6.457,0.0,26.09,14.011,-58.793,55.162,55.162,152.631,,0.0,0.147,74.7,334512.0,657.9206
1226,04/19/2007,Pennantpark Investment Corp,708062104,0,2007-09-30,,5.0,2007-09-30,2008-01-11,,,0.0,0.0,0.0,,1.514,,1.514,269.343,555.008,294.587,,257.96,257.96,,21.069,21.069,0.021,0.0,0.0,0.0,,10.0,,,,0.0,,,0.0,0.0,,284.615,,,0.0,,0.0,0.0,0.0,-24.215,,,270.393,270.393,0.0,,,523999.0,
1227,04/19/2007,Simcere Pharmaceutical Group,82859P104,0,2007-12-31,7.0,5.0,2007-12-31,2008-10-21,2008-03-05,0.0,-6.422,1.411,2.336,,1.631,16.721,1.631,3.25,338.91,212.581,10.712,68.181,133.113,26.906,62.503,62.503,1.349,0.0,3.976,0.0,0.0,7.129,36.172,0.66,3.382,22.139,160.732,41.3,72.533,8.944,46.971,65.289,41.3,41.3,3.976,44.838,0.0,68.53,51.279,58.027,187.638,187.638,271.957,,0.0,1.854,166.496,325412.0,
1228,04/23/2007,Cinemark Holdings Inc,17243V102,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-02,,0.0,32.695,15.285,3.365,,77.393,167.296,31.798,50.977,3296.892,939.327,146.304,338.043,338.043,1231.142,106.984,106.984,0.107,0.0,13.85,415.768,0.0,1644.915,203.517,0.84,0.438,1134.689,451.699,88.92,1487.736,7.0,218.322,2261.507,88.92,88.92,0.0,201.674,0.0,1818.505,1314.066,79.769,1682.841,1682.841,1019.203,1019.203,0.0,111.962,195.713,512131.0,1818.728
1229,04/23/2007,Morgan Stanley Emerging,617477104,0,2007-10-31,,,,,,,,,,,,,,,,,,,,,,63.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,04/25/2007,Edenor,29244A102,0,2007-12-31,7.0,5.0,2007-12-31,2008-07-09,2008-04-07,0.0,0.0,0.0,0.0,,28.719,-1.448,4.369,100.398,1221.85,350.402,106.97,1.098,32.136,437.717,45.323,45.323,287.855,,9.301,,0.0,,136.297,0.86,,,191.666,38.888,0.0,7.359,171.345,594.8,38.888,38.888,,78.578,0.0,1742.453,982.124,-11.207,629.383,629.383,627.05,,0.0,39.69,-13.726,,
1231,04/25/2007,Nuveen Multi-Currency Short,67090N109,0,2007-12-31,,,,,,,,,,,,,,,,,,,,,,44.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,04/26/2007,Pharmasset Inc,71715N106,0,2007-09-30,7.0,5.0,2007-09-30,2008-01-11,,0.0,0.004,0.783,0.0,,1.282,-3.047,1.282,3.282,75.844,115.518,0.437,68.746,69.998,29.127,21.233,21.233,0.021,0.0,0.159,0.0,0.0,0.201,-7.521,-0.25,,0.0,-7.118,-5.065,0.0,0.0,10.936,16.908,-5.065,-5.065,0.0,-5.065,0.0,4.299,2.862,-56.603,22.009,22.009,58.936,,0.0,0.0,60.764,325414.0,258.1933
1233,05/01/2007,Neurogesx Inc,641252101,0,2007-12-31,7.0,5.0,2007-12-31,2008-06-05,,0.0,0.051,0.585,0.0,,0.296,0.23,0.296,1.712,54.185,205.402,0.383,31.478,52.851,0.0,17.097,17.097,0.017,0.0,3.859,3.024,0.0,6.883,-32.776,-2.37,,0.0,0.0,-31.956,0.0,0.0,9.297,12.824,-31.956,-31.956,0.0,-31.956,0.0,1.019,0.453,-164.058,0.0,0.0,41.361,,0.0,0.0,44.139,325414.0,108.7369
1234,05/02/2007,Qiao Xing Mobile Commun,G73031109,0,2007-12-31,7.0,5.0,2007-12-31,2008-08-27,,0.0,-3.164,24.809,4.425,,0.0,11.809,0.0,14.804,547.543,110.067,0.266,374.247,387.186,307.988,52.5,52.5,180.507,0.0,134.881,0.0,0.0,0.0,99.939,1.55,1.648,15.465,122.617,77.427,28.74,24.303,169.957,170.719,81.36,81.36,134.881,97.504,0.0,25.436,24.055,75.525,430.605,430.605,366.099,,0.0,15.543,323.721,334220.0,443.625
1235,05/08/2007,Tomotherapy Incorporated,890088107,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-05,2008-02-14,0.0,-0.523,5.055,,,6.442,-8.089,6.042,17.655,327.165,651.725,11.283,191.78,191.78,139.837,49.741,49.739,0.497,0.0,0.114,0.727,0.0,0.841,10.062,0.24,0.7,0.0,92.973,10.662,0.488,53.171,83.153,88.471,10.662,10.662,0.0,16.45,0.0,36.814,25.633,-413.528,232.81,232.81,238.694,,0.0,5.788,211.449,334517.0,972.8948
1236,05/09/2007,AECOM Technology Corp,00766T100,0,2007-09-30,7.0,8.0,2007-09-30,2007-12-28,2007-11-27,0.0,-26.211,67.087,12.4,,150.444,74.917,150.444,228.35,2491.821,1224.164,43.203,216.911,417.694,3043.592,99.062,99.062,0.991,0.0,8.764,8.333,0.0,46.024,144.111,1.08,,592.233,1193.678,100.297,623.161,0.0,978.808,1192.247,100.297,100.048,1.926,163.904,0.05,169.137,118.202,48.352,4237.27,4237.27,1278.485,1278.485,0.0,47.203,597.655,541330.0,3460.2357
1237,05/14/2007,Insulet Corp,45784P101,0,2007-12-31,7.0,5.0,2007-12-31,2008-05-02,,0.0,0.0,1.391,0.0,,0.685,2.208,0.685,4.544,130.741,247.826,10.089,94.588,94.588,21.052,27.224,27.224,0.028,0.0,10.671,0.0,0.0,26.677,-52.815,-2.05,0.0,0.0,-7.68,-53.539,0.0,7.99,21.029,38.466,-53.539,-53.539,0.0,-53.539,0.0,28.615,21.304,-155.579,13.372,13.372,92.275,92.275,0.0,0.0,87.723,334510.0,639.2195
1238,05/15/2007,Skilled Healthcare Group Inc,83066R107,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-03,,0.0,-0.753,15.045,3.999,,27.481,-5.3,15.612,59.218,970.107,365.051,29.398,5.012,5.012,486.319,36.957,36.957,0.037,0.0,6.335,1.893,0.0,458.436,82.685,0.47,,449.71,148.288,17.149,483.802,2.533,95.182,595.638,17.149,17.149,0.0,30.101,0.0,317.8,294.281,9.381,634.607,634.607,374.469,374.469,0.0,12.952,55.122,623311.0,540.6809
1239,05/16/2007,CAI Int Inc,12477X106,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-28,,0.0,0.101,2.001,,,0.292,-7.707,0.292,3.06,359.099,90.988,219.666,8.433,8.433,5.517,17.145,17.145,0.002,0.0,0.031,0.0,0.0,147.631,34.651,0.8,0.104,50.247,59.355,19.234,55.949,0.0,56.631,227.951,19.234,13.657,0.0,30.336,0.0,330.345,243.074,40.158,64.872,64.872,131.148,131.148,0.0,11.102,-3.203,532411.0,180.3654
1240,05/16/2007,Eurand NV,N31010106,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-19,,0.0,2.599,0.279,1.151,,1.23,2.033,1.23,11.833,159.915,191.092,5.974,18.314,18.314,61.865,44.034,44.034,0.643,0.0,0.99,0.0,0.0,2.004,-5.859,-0.22,0.152,38.334,61.999,-9.746,51.322,14.238,28.187,41.533,-9.746,-9.746,0.261,-8.081,0.0,141.021,52.048,-73.353,123.864,123.864,118.382,,0.0,1.665,27.128,325412.0,695.7372
1241,05/17/2007,EnerNOC Inc,292764107,0,2007-12-31,7.0,5.0,2007-12-31,2008-06-08,,0.0,0.0,2.315,2.287,,14.574,0.45,14.574,2.112,155.584,156.25,19.866,70.242,88.945,37.255,19.181,19.181,0.019,0.0,2.451,0.0,0.0,6.091,-26.27,-1.32,,9.815,23.583,-23.582,16.421,0.0,28.558,33.167,-23.582,-23.582,0.0,-23.482,0.0,27.58,23.195,-33.852,60.838,60.838,122.417,122.417,0.0,0.1,72.836,561990.0,941.7871
1242,05/22/2007,RSC Holdings Inc,74972L102,0,2007-12-31,7.0,5.0,2007-12-31,2008-04-07,2008-02-21,0.0,12.203,0.0,0.0,,97.129,46.828,41.469,264.384,3460.337,0.0,600.868,10.039,10.039,794.579,103.148,103.148,820.344,0.0,36.151,620.0,0.0,2736.225,474.866,1.21,1.1,925.621,974.603,123.254,925.621,21.563,,3504.435,123.254,123.254,0.0,202.514,0.0,3087.171,2121.415,-864.442,1769.182,1769.182,-44.098,,0.0,79.26,,532412.0,1294.5074
