,offer date,IPO name,CUSIP
10202,12/05/2003,Volume Services America Holdin,92873P204
10203,12/09/2003,Ctrip.com International,22943F100
10204,12/11/2003,NPTest Holding Corp.,67019A105
10205,12/11/2003,Nelnet Inc.,64031N108
10206,12/11/2003,Vaso Active Pharmaceuticals,92232R107
10207,12/12/2003,Central Freight Lines Inc.,153491105
10208,12/12/2003,China Life Insurance Company L,16939P106
10209,12/12/2003,Compass Minerals International,20451N101
10210,12/12/2003,International Steel Group Inc.,460377104
10211,12/12/2003,Natural Golf Corp.,63888E203
10212,12/16/2003,Highland Hospitality Corp,430141101
10213,12/16/2003,Mercer Insurance Group,587902107
10214,12/16/2003,United National Group Ltd.,91103X102
10215,12/17/2003,Falcon Financial Investment Tr,306032103
10216,12/17/2003,Orbitz Inc.,68556Y100
10217,12/17/2003,Provide Commerce Inc.,74373W103
10218,12/17/2003,Universal Technical Institute,913915104
10219,12/18/2003,BlackRock Divi Achievers Trst,09250N107
10220,12/18/2003,Franklin Bank Corp.,352451108
10221,12/18/2003,Knology Inc.,499183804
10222,12/18/2003,R M R REAL ESTATE FUND,74963F10
10223,12/18/2003,Tempur-Pedic International Inc,88023U101
10224,12/19/2003,Kintera Inc.,49720P506
10225,12/19/2003,Luminent Mortgage Capital,550278303
10226,01/08/2004,K-Sea Transportation LP,48268Y101
10227,01/13/2004,"CrossTex Energy, Inc.",22765Y104
10228,01/23/2004,Portec Rail Products Inc,736212101
10229,01/26/2004,Government Properties Trust,38374W107
10230,01/27/2004,Cohen & Steers REIT Util Fund,19247Y108
10231,01/27/2004,Dreman/Claymore Div Incme Fund,26153R100
10232,01/27/2004,Etn Vance Tax Adv. Gl. DivFun,27828S101
10233,01/27/2004,Nuveen Tax Advantage Total,67090H102
10234,01/27/2004,Pioneer Tax Adv Balanced Trust,72388R101
10235,01/29/2004,Eyetech Pharmaceuticals Inc,302297106
10236,02/02/2004,"Bancorp Bank,Wilmington,DE",05969F104
10237,02/02/2004,GTx Inc,40052B108
10238,02/02/2004,TRW Automotive Holdings Corp,87264S106
10239,02/04/2004,Asset Acceptance Corp,04543P100
10240,02/04/2004,Assurant Inc,04621X108
10241,02/04/2004,Bakers Footwear Group Inc,057465106
10242,02/04/2004,Renovis Inc,759885106
10243,02/04/2004,Todco,88889T107
10244,02/05/2004,"Daystar Technologies, Inc.",23962Q100
10245,02/05/2004,Staktek Holdings Inc,85256P106
10246,02/05/2004,Symbion Inc,871507109
10247,02/06/2004,AlphaSmart Inc,02081F104
10248,02/11/2004,Affordable Residential Commun,008273104
10249,02/11/2004,Atheros Communications Inc,04743P108
10250,02/11/2004,"Bristol West Holdings, Inc.",11037M105
10251,02/12/2004,CEA Acquisition Corp,12513Q206
10252,02/12/2004,Corgentech Inc,21872P105
10253,02/19/2004,Cherokee International Inc,164450108
10254,02/19/2004,Dynavax Technologies,268158102
10255,02/23/2004,Kinetic Concepts Inc,49460W208
10256,02/24/2004,ING Clarion Real Estate Income,44982G104
10257,02/24/2004,John Hancock Tax-Adv Div Inc F,41013V100
10258,02/24/2004,Reaves Utility Income Fund,756158101
10259,02/24/2004,Salomon Brothers Cap and Inc,795500107
10260,02/24/2004,Tortoise Energy Infrastructure,89147L100
10261,02/24/2004,Western Asset Claymore Fund 2,95766R104
10262,03/03/2004,Linktone Ltd,535925101
10263,03/05/2004,TOM Online Inc,889728200
10264,03/11/2004,Semiconductor Mnfg Intl Corp,81663N206
10265,03/16/2004,Chardan China Acquisition Corp,159569102
10266,03/16/2004,TNS Inc,872960109
10267,03/16/2004,Tercica Inc,88078L105
10268,03/16/2004,Xcyte Therapies Inc,98389F309
10269,03/17/2004,Great Wall Acquisition Corp,39136T200
10270,03/17/2004,Sunset Financial Resources Inc,867708109
10271,03/18/2004,Capital Lease Funding Inc,140288101
10272,03/18/2004,RMK Strategic Income Fund,74963H102
10273,03/22/2004,Signature Bank,82669G104
10274,03/24/2004,Ultra Clean Holdings Inc,90385V107
10275,03/25/2004,Blackrock Strategic Div Ach Tr,09249Y107
10276,03/25/2004,Calamos Strategic Ttl Rtrn Fnd,128125101
10277,03/25/2004,Cohen & Steers Select Utility,19248A109
10278,03/25/2004,Hornbeck Offshore Svcs(Tide),440543106
10279,03/25/2004,Macquarie Global Div & Inc Fnd,55607W100
10280,03/25/2004,Neuberger Berman Dvd Adv Fnd,64127J102
10281,03/25/2004,Nuveen Floating Rate Income,67072T108
10282,03/26/2004,Anadys Pharmaceuticals Inc,03252Q408
10283,03/30/2004,Cutera Inc,232109108
10284,03/30/2004,Marchex Inc,56624R108
10285,03/31/2004,Santarus Inc,802817304
10286,04/05/2004,Apollo Investment Corp,03761U106
10287,04/05/2004,Jed Oil Inc,472310101
10288,04/05/2004,Memory Pharmaceuticals Corp,58606R403
10289,04/06/2004,"Arbor Realty Trust, Inc",038923108
10290,04/14/2004,Corcept Therapeutics Inc,218352102
10291,04/16/2004,Immunicon Corp,45260A107
10292,04/20/2004,Gander Mountain Co,36471P108
10293,04/20/2004,Procentury Corp,74268T108
10294,04/21/2004,SiRF Technology Holdings Inc,82967H101
10295,04/22/2004,Assured Guaranty Ltd,G0585R106
10296,04/27/2004,Capital & Income Strategies Fn,13971Y103
10297,04/27/2004,Eaton Vance Tax Adv Global Div,27828U106
10298,04/27/2004,Evergreen Utilities High Inc,30034Q109
10299,04/27/2004,First Tr Value & Ibbotson Eqty,33735H105
10300,04/27/2004,Lazard Global Tot. Ret. Inc Fn,52106W103
10301,04/27/2004,RMR Hosp&Real Estate Fund,74963J108
10302,04/27/2004,TS&W/Claymore Tax-Adv Bal Fund,87280R108
10303,04/28/2004,Barrier Therapeutics Inc,06850R108
10304,04/29/2004,Cytokinetics Inc,23282W100
10305,04/29/2004,Intersections Inc,460981301
10306,05/05/2004,Greenhill & Co Inc,395259104
10307,05/05/2004,Origen Financial Inc,68619E208
10308,05/06/2004,InfraSource Services Inc,45684P102
10309,05/10/2004,Atlas America Inc,049167109
10310,05/12/2004,Nuvasive,670704105
10311,05/12/2004,Shanda Interactive Ent Ltd,81941Q203
10312,05/12/2004,Tremisis Energy Acq Corp,894727205
10313,05/19/2004,Animas Corp,03525Y105
10314,05/19/2004,Blue Nile Inc,09578R103
10315,05/24/2004,Genworth Financial Inc,37247D106
10316,05/25/2004,First Trust Four Crns Snr Flt,337334108
10317,05/25/2004,Gabelli Glbl Utlty&Inc Trust,36242L105
10318,05/25/2004,S&P Quality Rnk Glbl Eq Man Tr,783834104
10319,05/25/2004,Salomon Brothers Inflation Mgm,79550V109
10320,05/26/2004,Acadia Pharmaceuticals,004225108
10321,05/26/2004,AngioDynamics Inc,03475V101
10322,05/26/2004,Critical Therapeutics Inc,22674T105
10323,05/26/2004,Republic Airways Holdings Inc,760276105
10324,05/27/2004,Alnylam Pharmaceuticals Inc,02043Q107
10325,05/27/2004,Standard Parking Corp,853790103
10326,06/02/2004,Global Signal Inc,37944Q103
10327,06/03/2004,Inhibitex,45719T103
10328,06/09/2004,CB Richard Ellis Group Inc,12497T101
10329,06/09/2004,Digirad Corp,253827109
10330,06/09/2004,PowerDsine Ltd,M41415106
10331,06/15/2004,Leadis Technology Inc,52171N103
10332,06/15/2004,Metabasis Therapeutics Inc,59101M105
10333,06/16/2004,ADESA Inc,00686U104
10334,06/16/2004,Infosonics Corporation,456784107
10335,06/17/2004,Blackboard Inc,091935502
10336,06/18/2004,Radiation Therapy Services Inc,750323206
10337,06/21/2004,Jackson Hewitt Tax Service Inc,468202106
10338,06/21/2004,Momenta Pharmaceuticals Inc,60877T100
10339,06/21/2004,Senomyx Inc,81724Q107
10340,06/22/2004,Color Kinetics Inc,19624P100
10341,06/22/2004,SalesForce.com Inc,79466L302
10342,06/22/2004,WCA Waste Corp,92926K103
10343,06/23/2004,Gol Linhas Aereas Inteligentes,38045R107
10344,06/23/2004,Strategic Hotel Capital Inc,86272T106
10345,06/23/2004,Xyratex Ltd,G98268108
10346,06/24/2004,Arpeggio Acquisition Corp,042689109
10347,06/24/2004,Cabelas Inc,126804301
10348,06/24/2004,ENERGY INCOME & GROWTH FUND,29269710
10349,06/24/2004,Eaton Vance Fltng-Rt Inc Trst,278279104
10350,06/24/2004,Motive Inc,61980V107
10351,06/24/2004,New York Mortgage Trust,649604105
10352,06/25/2004,Multi-Fineline Electronix,62541B101
10353,06/28/2004,Desarrolladora Homex,25030W100
10354,06/29/2004,Design Within Reach Inc,250557105
10355,06/30/2004,Life Time Fitness,53217R207
10356,06/30/2004,Wellcare Group Inc,94946T106
10357,07/07/2004,Holly Energy Partners,435763107
10358,07/08/2004,Kongzhong Corp,50047P104
10359,07/08/2004,Netlogic Microsystems,64118B100
10360,07/09/2004,Affirmative Insurance Hldg Inc,008272106
10361,07/12/2004,Domino's Pizza Inc,25754A201
10362,07/13/2004,Homebanc Corp,43738R109
10363,07/14/2004,Phase Forward Inc,71721R406
10364,07/15/2004,Collegiate Funding Svcs LLC,19458M108
10365,07/15/2004,Greenfield Online Inc,395150105
10366,07/15/2004,LG Philips LCD,50186V102
10367,07/15/2004,QC Holdings Inc,74729T101
10368,07/16/2004,Freescale Semiconductor Inc,35687M107
10369,07/16/2004,Xenogen Corp,98410R108
10370,07/20/2004,McCormick&Schmick's SR Inc,579793100
10371,07/21/2004,Blackbaud Inc,09227Q100
10372,07/21/2004,Dex Media Inc,25212E100
10373,07/21/2004,Idenix Pharmaceuticals Inc,45166R204
10374,07/22/2004,Bucyrus International Inc,118759109
10375,07/22/2004,Kanbay International Inc,48369P207
10376,07/22/2004,Lumera Corp,55024R106
10377,07/22/2004,Neurometrix Inc,641255104
10378,07/23/2004,Auxilium Pharmaceuticals Inc,05334D107
10379,07/23/2004,Top Tankers Inc,Y8897Y107
10380,07/27/2004,Floating Rate Income Fund II,339736100
10381,07/27/2004,Gramercy Capital Corporation,384871109
10382,07/27/2004,Madison/Claymore Cov Strat Fnd,556582104
10383,07/27/2004,Nuveen Floating Rt Inc Opp Fnd,6706EN100
10384,07/27/2004,Prospect Street Energy Corp,74348T102
10385,07/27/2004,Sand Hill IT Security Acq,799719208
10386,07/28/2004,Clough Global Allocation Fnd,18913Y103
10387,07/28/2004,MannKind Corp,56400P102
10388,07/28/2004,Volterra Semiconductor Corp,928708106
10389,07/29/2004,EnerSys Inc,29275Y102
10390,07/29/2004,MortgageIT Holdings Inc,61915Q108
10391,07/29/2004,Trinity Partners Acquisition,896552304
10392,08/04/2004,Commercial Vehicle Group Inc,202608105
10393,08/05/2004,BioMed Realty Trust Inc,09063H107
10394,08/05/2004,New River Pharmaceuticals Inc,648468205
10395,08/05/2004,RightNow Technologies Inc,76657R106
10396,08/05/2004,Syneron Medical Ltd,M87245102
10397,08/06/2004,Navteq Corp,63936L100
10398,08/09/2004,WPT Enterprises Inc,98211W108
10399,08/10/2004,Kite Realty Group Trust,49803T102
10400,08/10/2004,"Placer Sierra Bancshares,CA",726079106
10401,08/10/2004,Westlake Chemical Corp,960413102
10402,08/11/2004,American Campus Comm Inc,024835100
10403,08/11/2004,Eurobancshares Inc,298716101
10404,08/11/2004,Extra Space Storage Inc,30225T102
10405,08/11/2004,Stereotaxis Inc,85916J102
10406,08/12/2004,Archipelago Holdings Inc,03957A104
10407,08/12/2004,Cohen & Steers Inc,19247A100
10408,08/17/2004,"SNB Bancshares Inc,Texas",78460M209
10409,08/19/2004,Google Inc,38259P508
10410,08/24/2004,China Mineral Acquisition Corp,1694EQ205
10411,08/25/2004,Blackrock Glbl Flt Rt IT,091941104
10412,08/26/2004,First Trst/Fid Asset Man Cvd C,337318109
10413,08/27/2004,Ecost Com Inc,27922W107
10414,09/14/2004,Stonemor Partners LP,86183Q100
10415,09/16/2004,Bimini Mortgage Management,09031E400
10416,09/20/2004,Nephros Inc,640671103
10417,09/20/2004,Saxon REIT Inc,80556T106
10418,09/22/2004,Beacon Roofing Supply Inc,073685109
10419,09/22/2004,Educate Inc,28138P100
10420,09/23/2004,Cogent Inc,19239Y108
10421,09/23/2004,Scudder Glbl Comm Stock Fnd,81114Y108
10422,09/23/2004,Valley Bancorp,91929R107
10423,09/27/2004,Kayne Anderson MLP Inv Co,486606106
10424,09/27/2004,WebSideStory Inc,947685103
10425,09/28/2004,51Job.Inc,316827104
10426,09/28/2004,CPFL Energia SA,P3179C105
10427,09/28/2004,JAMDAT Mobile Inc,47023T100
10428,09/29/2004,Callwave Inc,13126N101
10429,09/29/2004,Ness Technologies Inc,64104X108
10430,09/29/2004,Primus Guaranty Ltd,G72457107
10431,09/30/2004,HyperSpace Communications Inc,44915D10
10432,09/30/2004,PeopleSupport Inc,712714302
10433,10/01/2004,Eagle Hosp Prop Trust Inc,26959T102
10434,10/04/2004,Texas Roadhouse Inc,882681109
10435,10/05/2004,Ares Capital Co,04010L103
10436,10/05/2004,Theravance Inc,88338T104
10437,10/06/2004,Gold Kist Holdings Inc,380614107
10438,10/06/2004,IntraLase Corp,461169104
10439,10/06/2004,New York & Co Inc,649295102
10440,10/06/2004,Thomas Properties Group Inc,884453101
10441,10/07/2004,B&G Foods Holdings Corp,05508R205
10442,10/07/2004,Hutchison Telecommun Intl Ltd,44841T107
10443,10/12/2004,Huron Consulting Group Inc,447462102
10444,10/13/2004,Gurunet Corp,403307101
10445,10/13/2004,PlanetOut Inc,727058109
10446,10/15/2004,China Finance Online Co Ltd,169379104
10447,10/15/2004,CoTherix Inc,22163T103
10448,10/18/2004,Interchange Corp,45845K109
10449,10/19/2004,Celebrate Express Inc,15100A104
10450,10/19/2004,SmartPros Ltd,83171G103
10451,10/20/2004,Sunstone Hotel Investors Inc,867892101
10452,10/20/2004,Tower Group Inc,891777104
10453,10/20/2004,VNUS Medical Technologies Inc,928566108
10454,10/21/2004,Telvent SA,E90215109
10455,10/21/2004,U-Store-It Trust,91274F104
10456,10/25/2004,Northstar Realty Finance Corp,66704R100
10457,10/25/2004,Shopping.com Ltd,M8405Q102
10458,10/26/2004,Eaton Vance Enhanced Eq Inc Fd,278274105
10459,10/26/2004,Nuveen Premium Income Fund,6706ER101
10460,10/26/2004,PIMCO Fltg Rt Strat Fnd,72201J104
10461,10/26/2004,Sal Bros Fltng Rt Strat Fnd,79550X105
10462,10/27/2004,Build A Bear Workshop Inc,120076104
10463,10/27/2004,Calamos Asset Management Inc,12811R104
10464,10/27/2004,Dreamworks Animation Inc,26153C103
10465,10/27/2004,FoxHollow Technologies Inc,35166A103
10466,10/27/2004,Rand Acquisition Corp,752182204
10467,10/27/2004,S&P 500 GEARED FUND,78381R105
10468,10/27/2004,eLong.com,290138205
10469,10/28/2004,Digital Realty Trust Inc,253868103
10470,10/28/2004,GMH Communities Trust,36188G102
10471,10/28/2004,US Shipping Partners LP,903417103
10472,11/02/2004,Aames Investment Corp,00253G10
10473,11/04/2004,MarketAxess Holdings Inc,57060D108
10474,11/05/2004,Arlington Tankers Ltd,G04899103
10475,11/08/2004,RMK Advantage Income Fund Inc,74963L103
10476,11/09/2004,Copano Energy LLC,217202100
10477,11/09/2004,NGP Capital Resource Co,62912R107
10478,11/09/2004,ZipRealty Inc,98974V107
10479,11/10/2004,China Netcom Corp Ltd,16940Q101
10480,11/10/2004,Nalco Holding Co,62985Q101
10481,11/10/2004,Ormat Technologies Inc,686688102
10482,11/16/2004,InPhonic Inc,45772G105
10483,11/17/2004,Iowa Telecommunic Services,462594201
10484,11/17/2004,PRA International,69353C101
10485,11/17/2004,Specialty Underwriters Allianc,84751T309
10486,11/18/2004,China Unistone Acquisition,16945P207
10487,11/18/2004,Monolithic Power Systems Inc,609839105
10488,11/18/2004,PortalPlayer Inc,736187204
10489,11/19/2004,Coinmach Service Corp,19259W206
10490,11/22/2004,RMR FIRE Fund,74963M101
10491,11/22/2004,UAP Holding Corp,903441103
10492,11/23/2004,First Trust/Aberdeen Global,337319107
10493,12/02/2004,Ninetowns,654407105
10494,12/07/2004,CABG Medical Inc,124676107
10495,12/08/2004,Foundation Coal Holdings Inc,35039W100
10496,12/08/2004,OccuLogix Inc,67461T107
10497,12/08/2004,Symmetry Medical Inc,871546206
10498,12/09/2004,Bill Barrett Corp,06846N104
10499,12/09/2004,Community Bancorp (NV),20343T100
10500,12/09/2004,First State Financial Corp,33708M206
10501,12/09/2004,HouseValues Inc,44183Y102
10502,12/10/2004,Adeza Biomedical Corp,006864102
10503,12/10/2004,International Shipping,46032U207
10504,12/13/2004,Bluelinx Holdings Inc,09624H109
10505,12/13/2004,Knoll Inc,498904200
10506,12/13/2004,Orange 21 Inc,685317109
10507,12/14/2004,Cascade Microtech Inc,147322101
10508,12/14/2004,Comstock Homebuilding Co Inc,205684103
10509,12/14/2004,Conor Medsystems Inc,208264101
10510,12/14/2004,Great Wolf Resorts Inc,391523107
10511,12/14/2004,Las Vegas Sands Corp,517834107
10512,12/14/2004,The9 Ltd,88337K104
10513,12/15/2004,Advance Amer Cash Advance Ctrs,00739W107
10514,12/15/2004,Cambridge Display Technology,132193103
10515,12/15/2004,Feldman Mall Properties Inc,314308107
10516,12/15/2004,Herbalife Ltd,G4412G101
10517,12/15/2004,Interline Brands Inc,458743101
10518,12/15/2004,KMG America Corp,482563103
10519,12/15/2004,Macquarie Infrastructure,55607X108
10520,12/15/2004,Spirit Finance Corporation,848568309
10521,12/16/2004,ARBINET THEXCHANGE INC,03875P100
10522,12/16/2004,MHI Hospitality Corporation,55302L102
10523,12/16/2004,Otelco Telecommunications Llc,688823202
10524,12/16/2004,Warren Resources Inc,93564A100
10525,12/17/2004,Millstream II Acquisition Corp,601317209
10526,12/22/2004,BlackRock Global Energy,09250U101
10527,12/22/2004,Defined Strategy Fund Inc,24476Y100
10528,12/22/2004,FIDUCIARY/CLAYMORE MLP,31647Q106
10529,12/22/2004,Pioneer Floating Rate Trust,72369J102
10530,01/20/2005,Celanese Corp,150870103
10531,01/20/2005,SeaBright Insurance Hldgs Inc,811656107
10532,01/20/2005,ViaCell Inc,92554J105
10533,01/25/2005,Education Realty Trust Inc,28140H104
10534,01/25/2005,GFI Group Inc,361652209
10535,01/26/2005,Advent/Claymore Enh G&I Fnd,00765E104
10536,01/26/2005,COHEN & STEERS DIVIDEND MAJORS,19248G106
10537,01/26/2005,Diversified Income Strategies,255251100
10538,01/26/2005,Eaton Vance Enhanced Eq Inc II,278277108
10539,01/26/2005,Nuveen Premium Opportunity,6706EM102
10540,01/26/2005,OptionsXpress  Holdings Inc,684010101
10541,01/27/2005,Dollar Financial Corp,256664103
10542,01/27/2005,National Interstate Corp,63654U100
10543,01/27/2005,W and T Offshore Inc,92922P106
10544,02/02/2005,Favrille Inc,312088404
10545,02/03/2005,American Reprographics Co,029263100
10546,02/03/2005,DryShips Inc,Y2109Q101
10547,02/03/2005,FairPoint Communications Inc,305560104
10548,02/03/2005,Hurray Holding  Co Ltd,447773102
10549,02/03/2005,Icagen Inc,45104P104
10550,02/03/2005,Threshold Pharmaceuticals Inc,885807107
10551,02/07/2005,Gravity Co Ltd,38911N107
10552,02/08/2005,FTD Group Inc,30267U108
10553,02/08/2005,Tri-S Security Corp,89557810
10554,02/08/2005,Valor Communications Group Inc,920255106
10555,02/09/2005,Emageon Inc,29076V109
10556,02/09/2005,Prestige Brands Holdings Inc,74112D101
10557,02/09/2005,Syniverse Holdings Inc,87163F106
10558,02/10/2005,Hiland Partners LP,431291103
10559,02/10/2005,Huntsman Corp,447011107
10560,02/10/2005,Universal Truckload Services,91388P105
10561,02/11/2005,Cardiovascular Biotherapeutics,141607101
10562,02/11/2005,Fusion Telecommunications,36113B301
10563,02/11/2005,Tarpon Industries Inc,876223108
10564,02/14/2005,Alpha Natural Resources Inc,02076X102
10565,02/14/2005,Coastal Bancshares Acquisition,19041F107
10566,02/14/2005,ECC Capital Corp,26826M108
10567,02/14/2005,Odimo Inc,67606R107
10568,02/14/2005,Preferred Bank LA,740367107
10569,02/14/2005,Veri-Tek International Corp,92342X101
10570,02/15/2005,Wright Express Corp,98233Q105
10571,02/16/2005,Dolby Laboratories Inc,25659T107
10572,02/17/2005,Aldabra Acquisition Corp,01407F103
10573,02/23/2005,Dividend Capital Realty Income,25537T105
10574,02/23/2005,Eaton Vance Shrt Dur Div IF,27828V104
10575,02/23/2005,NFJ Div Int Prem Strat Fnd,65337H109
10576,02/24/2005,Ardent Acquisition Corp,03979E209
10577,03/03/2005,Aspreva Pharmaceuticals Corp,04538T109
10578,03/08/2005,International Sec Exchng Inc,46031W204
10579,03/10/2005,Shamir Optical Industry Ltd,M8368310
10580,03/14/2005,BofI Holding Inc,05566U108
10581,03/16/2005,PanAmSat Holding Corp,69831Y105
10582,03/17/2005,Diana Shipping Co,Y2066G104
10583,03/28/2005,BlackRock Health Scnc Trust,09250W107
10584,03/28/2005,Cohen & Steers WW Realty Inc F,19248J100
10585,03/28/2005,ING Global Div&Inc Fund,45684E107
10586,03/28/2005,Nuveen Tax Advtgd Flt Rate Fd,6706EV102
10587,03/28/2005,S&P 500 Covered Call Fund Inc,78381P109
10588,03/29/2005,Gabelli Global Gold Natural,36244N109
10589,03/31/2005,Fastclick Inc,31188F105
10590,04/05/2005,FreightCar America Inc,357023100
10591,04/12/2005,Mercator Partners Acq Corp,587586108
10592,04/12/2005,PRB Gas Transportation Inc,693535106
10593,04/13/2005,Dexcom Inc,252131107
10594,04/14/2005,Earle M Jorgensen Co,480829100
10595,04/19/2005,Terra Nova Acquisition Corp,88101E102
10596,04/20/2005,National Atlantic Holdings,63253Y107
10597,04/22/2005,KBL Healthcare II Acquisition,48241R108
10598,04/25/2005,Accuride Corp,004398103
10599,04/26/2005,Dow 30 Prem & Div Inc Fnd,260582101
10600,04/26/2005,Eaton Vance BuyWrite Fund,27828X100
10601,04/26/2005,Fiduciary/Clymr Dyn Eq Fnd,31647T100
