,Unnamed: 0,offer date,IPO name,CUSIP,SPAC IPO 
8280,8378,11/26/1997,Nanophase Technologies Corp,630079101,0
8281,8379,12/01/1997,US Vision Inc,90339M104,0
8282,8380,12/02/1997,MPW Industrial Services Group,553444100,0
8283,8381,12/03/1997,Apex Mortgage Capital Inc,037564101,0
8284,8382,12/03/1997,ImageMAX Inc,45245V101,0
8285,8383,12/03/1997,MetroNet Communications Corp,059169Y10,0
8286,8384,12/04/1997,Gilat Communications LTD,M50876107,0
8287,8385,12/04/1997,Midway Airlines Corp,598126100,0
8288,8386,12/04/1997,OMNI Energy Services Corp,68210T109,0
8289,8387,12/05/1997,USWeb Corp,917327108,0
8290,8388,12/08/1997,Broughton Foods Co,114838303,0
8291,8389,12/08/1997,Sky Network Television Ltd,83080U102,0
8292,8390,12/09/1997,Energis PLC,029266H10,0
8293,8391,12/09/1997,ICOS Vision Systems Corp,B49233107,0
8294,8392,12/10/1997,Orlando Predators,686545104,0
8295,8393,12/10/1997,Thermo Vision(Thermo Inst),883600108,0
8296,8394,12/11/1997,Focal Inc,343909107,0
8297,8395,12/11/1997,Spectra Physics Lasers Inc,847568102,0
8298,8396,12/12/1997,ESG Re Ltd,G31215109,0
8299,8397,12/12/1997,FlexiInternational Software,338923105,0
8300,8398,12/12/1997,Power Integrations Inc,739276103,0
8301,8399,12/15/1997,Conning Corp (Great American),208215103,0
8302,8400,12/15/1997,Dynamic International Ltd,267931202,0
8303,8401,12/16/1997,CrossKeys Systems Corp,227911104,0
8304,8402,12/16/1997,Dollar Thrifty Automotive,256743105,0
8305,8403,12/16/1997,Princeton Video Image Inc,742476104,0
8306,8404,12/16/1997,Spiros Development Corp II,848936100,0
8307,8405,12/17/1997,Delco Remy International Inc,246626105,0
8308,8406,12/17/1997,IC Isaacs & Company Inc,464192103,0
8309,8407,12/17/1997,Information Advantage Software,45669P101,0
8310,8408,12/17/1997,Tier Technologies Inc,88650Q100,0
8311,8409,12/18/1997,Lecg Inc,501842108,0
8312,8410,12/18/1997,Made2Manage Systems Inc,556466100,0
8313,8411,12/18/1997,United Rentals Inc,911363109,0
8314,8412,12/19/1997,Big City Radio Inc,089098107,0
8315,8413,12/19/1997,PacificHealth Laboratories,695113100,0
8316,8414,12/23/1997,Friedman Billings Ramsey Group,358433100,0
8317,8415,01/09/1998,Diversified Senior Services,255340101,0
8318,8416,01/09/1998,Resource Asset Investment,761196104,0
8319,8417,01/15/1998,800 Travel Systems Inc,282506104,0
8320,8418,01/22/1998,Standard Automotive Corp,853097103,0
8321,8419,01/23/1998,Tag-It Pacific Inc,873774103,0
8322,8420,01/26/1998,ElderTrust Realty Group,284560109,0
8323,8421,01/26/1998,Integrated Electrical Services,45811E103,0
8324,8422,01/26/1998,Rockwell Medical Technologies,774374102,0
8325,8423,01/26/1998,Tarpon Coast Bancorp Inc,876217100,0
8326,8424,01/27/1998,Corporate High Yield Fund III,219925104,0
8327,8425,01/28/1998,Career Education Corp,141665109,0
8328,8426,01/28/1998,Noga Electronics Ltd,M75135109,0
8329,8427,01/29/1998,Hawker Pacific Aerospace,420123101,0
8330,8428,01/29/1998,Keebler Foods Co,487256109,0
8331,8429,01/29/1998,Mercury Computer Systems Inc,589378108,0
8332,8430,01/29/1998,Merge Technologies Inc,589981109,0
8333,8431,01/29/1998,Steven Myers & Associates Inc,860162106,0
8334,8432,01/29/1998,VeriSign Inc,92343E102,0
8335,8433,01/29/1998,Waterside Capital Corp,941872103,0
8336,8434,01/30/1998,AquaPenn Spring Water Co Inc,03838X109,0
8337,8435,01/30/1998,Cabot Industrial Trust,127072106,0
8338,8436,01/30/1998,Realax Software AG,075603D10,0
8339,8437,02/02/1998,Artisan Components Inc,042923102,0
8340,8438,02/03/1998,USN Communications,90336N204,0
8341,8439,02/04/1998,BMJ Medical Management Inc,055950109,0
8342,8440,02/04/1998,Global TeleSystems Group Inc,37936U104,0
8343,8441,02/04/1998,"Headlands Mortgage Corp, CA",421980103,0
8344,8442,02/04/1998,Miller Exploration Co,600533103,0
8345,8443,02/04/1998,Royal Olympic Cruises Inc,V7780Z109,0
8346,8444,02/04/1998,Vysis Inc,928961101,0
8347,8445,02/05/1998,Condor Technology Solutions,206772105,0
8348,8446,02/05/1998,Visual Networks,928444108,0
8349,8447,02/06/1998,ACSYS Inc,00087X103,0
8350,8448,02/06/1998,Dispatch Management Services,254927106,0
8351,8449,02/06/1998,Jinpan International Ltd,G5138L100,0
8352,8450,02/09/1998,1-800 CONTACTS INC,681977104,0
8353,8451,02/09/1998,CDnow Inc,012508510,0
8354,8452,02/10/1998,"Crusader Holding Corp,  PA",228840104,0
8355,8453,02/10/1998,Duane Reade Inc,263578106,0
8356,8454,02/10/1998,Province Healthcare Co,743977100,0
8357,8455,02/10/1998,Tam Restaurants Inc,874835101,0
8358,8456,02/11/1998,Birner Dental Mngmt Svcs Inc,091283101,0
8359,8457,02/12/1998,Advanced Communications Group,00751B106,0
8360,8458,02/12/1998,Ambient Corporation,02318N102,0
8361,8459,02/12/1998,Astropower Inc,04644A101,0
8362,8460,02/12/1998,Balanced Care Corp,057630105,0
8363,8461,02/12/1998,Capital Automotive REIT,139733109,0
8364,8462,02/12/1998,CulturalAccessWorldwide Inc,230280109,0
8365,8463,02/12/1998,Icon CMT Corp,450918107,0
8366,8464,02/12/1998,Med-Emerg International Inc,583932108,0
8367,8465,02/12/1998,"Micromuse, Inc",595094103,0
8368,8466,02/12/1998,Quanta Services Inc,74762E102,0
8369,8467,02/12/1998,"Republic Banking Corp, Miami",760322107,0
8370,8468,02/13/1998,American Safety Insurance Hld,G02995101,0
8371,8469,02/13/1998,First Consulting Group Inc,31986R103,0
8372,8470,02/13/1998,Symphonix Devices Inc,871951109,0
8373,8471,02/17/1998,Steelcase Inc,858155203,0
8374,8472,02/18/1998,PMCC Financial Corp,693429102,0
8375,8473,02/20/1998,Decoma International,24359C100,0
8376,8474,02/20/1998,DoubleClick Inc,258609304,0
8377,8475,02/20/1998,MuniHoldings Florida Ins II,625934104,0
8378,8476,02/20/1998,Nutraceutical International,67060Y101,0
8379,8477,02/23/1998,Genesis Microchip Inc,371933102,0
8380,8478,02/23/1998,Midwest Banc Holdings Inc,598251106,0
8381,8479,02/24/1998,C2I Solutions Inc,12652N105,0
8382,8480,02/24/1998,MuniHoldings CA Insd Fund II,625933106,0
8383,8481,02/24/1998,MuniHoldings Fund II Inc,625935101,0
8384,8482,02/24/1998,MuniHoldings New York Fund Inc,625932108,0
8385,8483,02/24/1998,Shoe Pavilion Inc,824894109,0
8386,8484,02/26/1998,Associated Materials Inc,045709102,0
8387,8485,02/27/1998,Compass International Svcs,20450K108,0
8388,8486,02/27/1998,Galvestons Steakhouse Corp,364579102,0
8389,8487,03/03/1998,PC Connection Inc,69318J100,0
8390,8488,03/03/1998,SurModics Inc,868873100,0
8391,8489,03/04/1998,Extended Systems Inc,301973103,0
8392,8490,03/04/1998,ViaGrafix Corp,925909103,0
8393,8491,03/04/1998,Waddell & Reed Financial Inc,930059100,0
8394,8492,03/06/1998,CompX International Inc,20563P101,0
8395,8493,03/06/1998,MuniHoldings New Jersey,625936109,0
8396,8494,03/06/1998,United Investors Realty Trust,910741107,0
8397,8495,03/09/1998,Ladish Co Inc,505754200,0
8398,8496,03/09/1998,Pentacon Inc,709620108,0
8399,8497,03/09/1998,Ritchie Bros Auctioneers Inc,076774410,0
8400,8498,03/10/1998,Championship Auto Racing Teams,158711101,0
8401,8499,03/11/1998,BNC Mortgage Inc,05561Y105,0
8402,8500,03/12/1998,Anworth Mortgage Asset Corp,003734710,0
8403,8501,03/12/1998,CSK Auto Corp,125965103,0
8404,8502,03/12/1998,"Cowlitz Bancorp, Longview, WA",223767104,0
8405,8503,03/12/1998,Newmark Homes Corp,651578106,0
8406,8504,03/12/1998,Reltec Corp,759527104,0
8407,8505,03/13/1998,Command Systems Inc,200903102,0
8408,8506,03/13/1998,DSET Corp,262504103,0
8409,8507,03/13/1998,Fundtech Ltd,M47095100,0
8410,8508,03/13/1998,Grand Court Lifestyles Inc,385379102,0
8411,8509,03/13/1998,Integrated Sensor Solutions In,45814M102,0
8412,8510,03/13/1998,LJL Biosystems,501873103,0
8413,8511,03/17/1998,PawnMart Inc,704157106,0
8414,8512,03/18/1998,CuraGen Corp,23126R101,0
8415,8513,03/18/1998,Exodus Communications Inc,302088109,0
8416,8514,03/20/1998,Ambassador Eyewear Group Inc,02317L107,0
8417,8515,03/23/1998,CyberShop International Inc,23251X105,0
8418,8516,03/23/1998,EarthShell Corp,27032B100,0
8419,8517,03/23/1998,ISS Group Inc,450306105,0
8420,8518,03/24/1998,Anthracite Capital,003702310,0
8421,8520,03/24/1998,Debt Strategies Fund II Inc,242901106,0
8422,8521,03/24/1998,Pentegra Dental Group Inc,709637102,0
8423,8522,03/25/1998,CPS Systems Inc,126162106,0
8424,8523,03/25/1998,ONIX Systems Inc,67088G108,0
8425,8524,03/26/1998,Columbia Sportswear Co,198516106,0
8426,8525,03/26/1998,Transgene,89365U105,0
8427,8526,03/27/1998,Yanzhou Coal Mining Co Ltd,984846105,0
8428,8527,04/01/1998,Frisby Technologies Inc,358743102,0
8429,8528,04/01/1998,Harvey Electronics Inc,417660107,0
8430,8529,04/01/1998,Horizon Offshore Inc,44043J105,0
8431,8530,04/01/1998,Macatawa Bank Corporation,554225102,0
8432,8531,04/01/1998,Rollerball International Inc,775634108,0
8433,8532,04/01/1998,Wilshire Real Estate Inv Trust,971892104,0
8434,8533,04/02/1998,Freedom Securities Corp,35644K103,0
8435,8534,04/02/1998,Happy Kids Inc,411391105,0
8436,8535,04/02/1998,Omega Protein Corporation,68210P107,0
8437,8536,04/03/1998,Cavanaughs Hospitality Corp,149564106,0
8438,8537,04/08/1998,Annuity and Life RE Holdings,G03910109,0
8439,8538,04/08/1998,CUMETRIX Inc,230903105,0
8440,8539,04/08/1998,Global-Tech Appliances,0G3932010,0
8441,8540,04/08/1998,Schein Pharmaceutical Inc,806416103,0
8442,8541,04/09/1998,Dearborn Bancorp Inc,24242R108,0
8443,8542,04/09/1998,Indigo Aviation AB,045567P10,0
8444,8543,04/13/1998,Nanogen Inc,630075109,0
8445,8544,04/14/1998,Horizon Medical Products Inc,439903105,0
8446,8545,04/15/1998,American Dental Partners Inc,025353103,0
8447,8546,04/16/1998,BrightStar Information Tech,10947N104,0
8448,8547,04/16/1998,Broadcom Corp,111320107,0
8449,8548,04/16/1998,LJ International Inc,G55312105,0
8450,8549,04/17/1998,ARM Holdings PLC,004206810,0
8451,8550,04/22/1998,Correctional Properties Trust,22025E108,0
8452,8551,04/22/1998,Cunningham Graphics Inter Inc,231157108,0
8453,8552,04/22/1998,Sonic Foundry Inc,83545R108,0
8454,8553,04/23/1998,Charles River Associates Inc,159852102,0
8455,8554,04/23/1998,Chastain Capital Corp,161697107,0
8456,8555,04/23/1998,Dreyfus High Yld Strategies Fd,26200S101,0
8457,8556,04/23/1998,Iomed Inc,462028101,0
8458,8557,04/23/1998,LaSalle Hotel Properties,517942108,0
8459,8558,04/23/1998,Manhattan Associates Inc,562750109,0
8460,8559,04/23/1998,US LEC Corp,90331S109,0
8461,8560,04/23/1998,United Panam Financial Corp,911301109,0
8462,8561,04/24/1998,DA Consulting Group Inc,233027101,0
8463,8562,04/24/1998,Industrial Rubber Products Inc,455921106,0
8464,8563,04/27/1998,Mobius Management Systems Inc,606925105,0
8465,8564,04/28/1998,Aspec Technology Inc,045233103,0
8466,8565,04/28/1998,MuniHoldings Insured Fund Inc,625930102,0
8467,8566,04/28/1998,Provant Inc,743724106,0
8468,8567,04/28/1998,Ziff-Davis Inc(Softbank Corp),989511100,0
8469,8568,04/29/1998,First Virtual Corp,337485106,0
8470,8569,04/30/1998,Amkor Technology Inc,031652100,0
8471,8570,04/30/1998,Brio Technology Inc,109704106,0
8472,8571,04/30/1998,Heller Financial Inc,423328103,0
8473,8572,04/30/1998,Tristar Aerospace Co,89674L101,0
8474,8573,05/01/1998,Rock Financial Corp,772150108,0
8475,8574,05/01/1998,United Road Services Inc,911384105,0
8476,8575,05/04/1998,Hyperion Telecommunications,44914K306,0
8477,8576,05/04/1998,Tricom SA,089612A10,0
8478,8577,05/05/1998,Caliber Learning Network Inc,129914107,0
8479,8578,05/06/1998,Amresco Capital Trust,031919103,0
8480,8579,05/06/1998,Innotrac Corp,45767M109,0
8481,8580,05/07/1998,ATG Inc,00206P106,0
8482,8581,05/07/1998,Dorel Industries Inc,25822C205,0
8483,8582,05/07/1998,Genesis Direct Inc,371935107,0
8484,8583,05/07/1998,Ophidian Pharmaceuticals Inc,683725105,0
8485,8584,05/07/1998,Philips International Realty,718333107,0
8486,8585,05/07/1998,Sherwood Brands Inc,82437L104,0
8487,8586,05/08/1998,CombiChem,20009P103,0
8488,8587,05/11/1998,Evolving Systems Inc,30049R100,0
8489,8588,05/11/1998,MGC Communications Inc,055276330,0
8490,8589,05/11/1998,Ontro Inc,683380109,0
8491,8590,05/11/1998,Sauer,804137107,0
8492,8591,05/11/1998,Verio Inc,923433106,0
8493,8592,05/12/1998,Hawk Corp,420089104,0
8494,8593,05/12/1998,"PBOC Holdings Inc, CA",69316G108,0
8495,8594,05/12/1998,Young & Rubicam Inc,987425105,0
8496,8595,05/13/1998,Equity One Inc,294752100,0
8497,8596,05/13/1998,Factual Data Corp,303094106,0
8498,8597,05/13/1998,Federated Investors,314211103,0
8499,8598,05/13/1998,Frontline Communications Corp,35921T108,0
8500,8599,05/13/1998,Ursus Telecom Corporation,917287104,0
8501,8600,05/14/1998,"GLB Bancorp Inc, Mentor, Ohio",361778103,0
8502,8601,05/14/1998,Havana Group Inc,419209101,0
8503,8602,05/14/1998,IBS Interactive Inc,44923E101,0
8504,8603,05/14/1998,ICON PLC,45103T107,0
8505,8604,05/14/1998,UniCapital Corporation,90459D108,0
8506,8605,05/18/1998,Guaranty Bancshares Inc,400764106,0
8507,8606,05/18/1998,L-3 Communications Holdings,502424104,0
8508,8607,05/19/1998,Blue Rhino Corp,095811105,0
8509,8608,05/19/1998,Professional Detailing Inc,74312N107,0
8510,8609,05/20/1998,American Xtal Technology,030514103,0
8511,8610,05/20/1998,Carreker-Antinori Inc,144433109,0
8512,8611,05/20/1998,ResortQuest International,761183102,0
8513,8612,05/21/1998,COM21 Inc,205937105,0
8514,8613,05/21/1998,NEFF Corp,640094108,0
8515,8614,05/21/1998,Salomon Brothers High Income,794907105,0
8516,8615,05/22/1998,Atlantic Data Services Inc,048523104,0
8517,8616,05/22/1998,Waste Connections Inc,941053100,0
8518,8617,05/26/1998,Capstar Broadcasting Corp,14067G105,0
8519,8618,05/26/1998,SQL Financials International,784638108,0
8520,8619,05/26/1998,United Financial Mortgage,910303304,0
8521,8620,05/28/1998,American Aircarriers Support,023758105,0
8522,8621,05/28/1998,AnswerThink Consulting Group,036916104,0
8523,8622,05/28/1998,Clarion Commercial Hldg Inc,18051W109,0
8524,8623,05/28/1998,Registry Magic Inc,75913K103,0
8525,8624,05/28/1998,RiboGene Inc,762565109,0
8526,8625,06/02/1998,Balance Bar Co,057623100,0
8527,8626,06/02/1998,STET Hellas Telecommunications,859823106,0
8528,8627,06/02/1998,Ultimate Software Group,90385D107,0
8529,8628,06/03/1998,MarineMax,567908108,0
8530,8629,06/04/1998,Cleveland Indians Baseball,186202107,0
8531,8630,06/04/1998,LandCARE USA Inc,51476F104,0
8532,8631,06/05/1998,Rainbow Rentals,750857104,0
8533,8632,06/08/1998,CNB Holdings Inc,12612F101,0
8534,8633,06/09/1998,Inktomi Corporation,457277101,0
8535,8634,06/09/1998,InterCept Group Inc,45845L107,0
8536,8635,06/09/1998,Navigant International Inc,63935R108,0
8537,8636,06/09/1998,School Specialty Inc,807863105,0
8538,8637,06/10/1998,Conrad Industries,208305102,0
8539,8638,06/10/1998,Gerber Childrenswear(Gerber),373701101,0
8540,8639,06/10/1998,Master Graphics Inc,576346100,0
8541,8640,06/10/1998,MicroStrategy Inc,594972101,0
8542,8641,06/10/1998,Paradigm Geophysical Ltd,69900J104,0
8543,8642,06/10/1998,VI Technologies Inc,917920100,0
8544,8643,06/11/1998,Hastings Entertainment Inc,418365102,0
8545,8644,06/11/1998,NetGravity Inc,641114103,0
8546,8645,06/11/1998,"Pointe Financial Corp, FL",73084P100,0
8547,8646,06/12/1998,Asymetrix Learning Systems Inc,045927100,0
8548,8647,06/12/1998,HLM Design Inc,404217101,0
8549,8648,06/16/1998,Bebe Stores Inc,075571109,0
8550,8649,06/16/1998,Showpower Inc,825396104,0
8551,8650,06/17/1998,Gildan Activewear Inc,375916103,0
8552,8651,06/17/1998,Global Imaging Systems Inc,37934A100,0
8553,8652,06/17/1998,Unigraphics Solutions Inc,904928108,0
8554,8653,06/17/1998,software.net Corp,83403E108,0
8555,8654,06/18/1998,Colorado Business Bankshares,196333108,0
8556,8655,06/18/1998,Restoration Hardware Inc,760981100,0
8557,8656,06/18/1998,Rosedale Decorative Products,077733510,0
8558,8657,06/19/1998,Amdocs Ltd,0G0260210,0
8559,8658,06/19/1998,Cognizant Technology Solutions,192446102,0
8560,8659,06/19/1998,Interplay Entertainment,460615107,0
8561,8660,06/19/1998,Transportation Components Inc,893878108,0
8562,8661,06/22/1998,Alstom SA,021244108,0
8563,8662,06/22/1998,Hines Horticulture Inc,433245107,0
8564,8663,06/22/1998,International Integration Inc,459698106,0
8565,8664,06/22/1998,Ragen MacKenzie Group Inc,750642100,0
8566,8665,06/23/1998,Blue River Bancshares Inc,09602P107,0
8567,8666,06/23/1998,Chartwell Div and Income Fd,16139P104,0
8568,8667,06/23/1998,Van Kampen Senior Income Trust,920961109,0
8569,8668,06/23/1998,Washington Banking Company,937303105,0
8570,8669,06/24/1998,Managed High Yield Plus Fund,561911108,0
8571,8670,06/24/1998,Rhodia SA(Rhone-Poulenc),762397107,0
8572,8671,06/24/1998,SCC Communications Corp,78388X105,0
8573,8672,06/24/1998,Transnational Financial Corp,893776104,0
8574,8673,06/25/1998,Aurora Foods Inc,05164B106,0
8575,8674,06/25/1998,King Pharmaceuticals Inc,495582108,0
8576,8675,06/25/1998,Technisource Inc,878553106,0
8577,8676,06/26/1998,ACLN Ltd,M01764105,0
8578,8677,06/26/1998,Cumulus Media Inc,231082108,0
8579,8678,06/29/1998,Celestica Inc,15101Q108,0
8580,8679,06/29/1998,First Community Corp,31984K100,0
8581,8680,06/29/1998,LMI Aerospace Inc,502079106,0
8582,8681,06/29/1998,MIPS Technologies Inc,604567107,0
8583,8682,06/29/1998,SCNV Acquisition Corp,78402R100,0
8584,8683,06/30/1998,Allegiance Telecom Inc,01747T102,0
8585,8684,06/30/1998,Citadel Communications Corp,172853202,0
8586,8685,06/30/1998,Republic Services Inc,760759100,0
8587,8686,07/01/1998,Realty Information Group Inc,75612B107,0
8588,8687,07/02/1998,Abgenix Inc,00339B107,0
8589,8688,07/02/1998,Collateral Therapeutics Inc,193921103,0
8590,8689,07/02/1998,Horizon Organic Holding Corp,44043T103,0
8591,8690,07/07/1998,Emultek,M4052N104,0
8592,8691,07/08/1998,Knight Trimark Group,499067106,0
8593,8692,07/09/1998,Adams Golf Inc,006228100,0
8594,8693,07/09/1998,Cash Technologies Inc,147910103,0
8595,8694,07/10/1998,Point of Sale Ltd,M7945W108,0
8596,8695,07/14/1998,American Bank Note Holograph,024377103,0
8597,8696,07/14/1998,National Equipment Services,635847106,0
8598,8697,07/15/1998,Tweeter Home Entertainment,090116710,0
8599,8698,07/16/1998,Broadcast.Com Inc,111310108,0
8600,8699,07/17/1998,Actuate Software Corp,00508B102,0
8601,8700,07/17/1998,Cardinal Financial Corporation,14149F109,0
8602,8701,07/20/1998,Equant NV,294409107,0
8603,8702,07/21/1998,Golden State Vintners,38121K208,0
8604,8703,07/21/1998,Host America Corp,44106W100,0
8605,8704,07/22/1998,Interactive Magic,045838M10,0
8606,8705,07/22/1998,Natrol Inc,638789107,0
8607,8706,07/22/1998,Republic Bancorp,760281204,0
8608,8707,07/22/1998,USEC,90333E108,0
8609,8708,07/23/1998,Cost U Less Inc,221492101,0
8610,8709,07/23/1998,Hypertension Diagnostics Inc,44914V203,0
8611,8710,07/24/1998,Bindview Development,090327107,0
8612,8711,07/27/1998,Central European Distribution,153435102,0
8613,8712,07/27/1998,Conseco Strategic Income Fund,20847A102,0
8614,8713,07/27/1998,Echelon Corp,27874N105,0
8615,8714,07/27/1998,Enterprise Products Prtnrs LP,293792107,0
8616,8715,07/27/1998,FirstLink Communications Inc,33762W108,0
8617,8716,07/27/1998,IDG Books Worldwide Inc,449384106,0
8618,8717,07/28/1998,DLJ High Yield Bond Fund,23322Y108,0
8619,8718,07/28/1998,Debt Strategies Fund III,24276G101,0
8620,8719,07/28/1998,Electronics Boutique Hldng Cor,286045109,0
8621,8720,07/28/1998,Hometown Auto Retailers Inc,437858103,0
8622,8721,07/29/1998,CrediTrust Corporation,225429109,0
8623,8722,07/29/1998,Florida Banks Inc,340560101,0
8624,8723,07/29/1998,Giga Information Group Inc,37517M109,0
8625,8724,07/29/1998,RailWorks Corp,750789109,0
8626,8725,07/29/1998,Team Communication Group Inc,87815F108,0
8627,8726,07/30/1998,Carrier Access Corporation,144460102,0
8628,8727,07/30/1998,Maxtor Corp,577729205,0
8629,8728,07/30/1998,Northeast Optic Network Inc,664334109,0
8630,8729,07/30/1998,Towne Services Inc,892148107,0
8631,8730,07/31/1998,Cyberian Outpost,231914102,0
8632,8731,07/31/1998,Global Vacation Group Inc,37937F106,0
8633,8732,07/31/1998,ICO Global Communications,0G4705T10,0
8634,8733,08/03/1998,Uniservice Corp,909176109,0
8635,8734,08/04/1998,Softworks Inc,83404P102,0
8636,8735,08/06/1998,Eclipsys Corp,278856109,0
8637,8736,08/06/1998,Information Holdings Inc,456727106,0
8638,8737,08/07/1998,NationsRent Inc,638588103,0
8639,8738,08/10/1998,GeoCities,037247V10,0
8640,8739,08/10/1998,Merrill Merchants Bancshares,59021H103,0
8641,8740,08/10/1998,Pilot Network Services,721596104,0
8642,8741,08/11/1998,Digital River Inc,25388B104,0
